Player,Team,Season,PPG,RPG,APG,Win%,WS,MVP,ORtg,DRtg,PER,BPM,USG%,VORP,is_outlier,Standings,Top3_Team,PPG_weighted,Efficiency_score,PPG_rel,Net_Rating,BPM_x_USG%,PPG_x_Win%
Brad Wanamaker,BOS,19/20,-0.6301369863013699,-0.8064516129032256,0.2272727272727272,0.6256410256410256,-0.2592592592592593,0,0.3333333333333333,0.1428571428571428,-0.6136363636363634,-0.4347826086956522,-0.5142857142857145,-0.5,False,5,0,-0.4,-0.8,-2.7,0.2,0.2,-0.4
Tomáš Satoranský,CHI,19/20,-0.2191780821917808,-0.1935483870967742,1.5454545454545454,-1.0615384615384615,-0.2592592592592593,0,-0.1111111111111111,0.5714285714285714,-0.4545454545454545,-0.6956521739130436,-0.3428571428571431,-0.5833333333333333,False,21,0,0.2,-1.2,-0.9,-0.7,0.2,0.2
Paul Millsap,DEN,19/20,0.0136986301369862,0.3870967741935484,-0.1818181818181817,0.4358974358974357,-0.2592592592592593,0,0.4444444444444444,0.2857142857142857,0.3181818181818178,-0.1304347826086956,0.1285714285714283,-0.3333333333333333,False,6,0,0.0,0.1,0.1,0.2,-0.0,0.0
Jaren Jackson Jr.,MEM,19/20,0.8082191780821917,0.0322580645161289,-0.2727272727272727,-0.4051282051282052,-0.2592592592592593,0,-0.2222222222222222,0.2857142857142857,0.1818181818181819,0.0,0.6999999999999998,-0.0833333333333334,False,14,0,-0.3,-0.2,3.5,-0.5,0.0,-0.3
Rondae Hollis-Jefferson,TOR,19/20,-0.6164383561643837,0.0645161290322581,-0.0909090909090908,0.9794871794871792,-0.2962962962962964,0,0.2222222222222222,-0.5714285714285714,-0.0909090909090909,-0.0434782608695652,-0.2714285714285717,-0.4166666666666667,False,2,1,-0.6,-0.6,-2.7,0.8,0.0,-0.6
Marquese Chriss,GSW,19/20,-0.3013698630136985,0.5483870967741935,-0.0454545454545454,-1.6102564102564103,-0.2962962962962964,0,0.5555555555555556,0.2857142857142857,0.9090909090909092,0.0869565217391304,-0.0142857142857144,-0.25,False,27,0,0.5,-0.3,-1.3,0.3,-0.0,0.5
Mason Plumlee,DEN,19/20,-0.589041095890411,0.2258064516129032,0.2272727272727272,0.4358974358974357,-0.2962962962962964,0,0.6666666666666666,0.0,0.7500000000000001,0.6956521739130436,-0.1571428571428573,0.0,False,6,0,-0.3,-0.1,-2.5,0.7,-0.1,-0.3
Danny Green,LAL,19/20,-0.4794520547945206,-0.3870967741935484,-0.3181818181818181,0.9589743589743588,-0.2962962962962964,0,-0.4444444444444444,-0.1428571428571428,-1.068181818181818,0.0434782608695652,-0.742857142857143,0.0,False,3,1,-0.5,-1.1,-2.1,-0.3,-0.0,-0.5
Pat Connaughton,MIL,19/20,-0.8356164383561645,-0.096774193548387,-0.1818181818181817,1.1384615384615382,-0.2962962962962964,0,0.2222222222222222,-0.5714285714285714,-0.9090909090909092,0.0869565217391304,-0.9714285714285716,-0.25,False,1,1,-1.0,-1.3,-3.6,0.8,-0.1,-1.0
Devonte' Graham,CHO,19/20,0.9178082191780822,-0.3548387096774193,2.5,-0.9794871794871798,-0.2962962962962964,0,-0.3333333333333333,1.1428571428571428,0.0681818181818183,0.0434782608695652,0.8142857142857142,0.2499999999999998,True,19,0,-0.9,-3.0,3.9,-1.5,0.0,-0.9
Ben McLemore,HOU,19/20,-0.1917808219178083,-0.7419354838709675,-0.5454545454545454,0.3384615384615382,-0.3333333333333334,0,0.6666666666666666,0.7142857142857143,-0.8409090909090907,-0.391304347826087,-0.442857142857143,-0.4166666666666667,False,8,0,-0.1,-0.5,-0.8,-0.0,0.2,-0.1
Doug McDermott,IND,19/20,-0.1643835616438355,-0.6451612903225805,-0.409090909090909,0.3641025641025638,-0.3333333333333334,0,0.5555555555555556,0.7142857142857143,-0.2499999999999999,-0.1739130434782609,0.0714285714285714,-0.3333333333333333,False,7,0,-0.1,-0.4,-0.7,-0.2,-0.0,-0.1
T.J. McConnell,IND,19/20,-0.6849315068493151,-0.5806451612903224,1.3636363636363635,0.3641025641025638,-0.3333333333333334,0,0.0,0.1428571428571428,0.2272727272727272,0.0434782608695652,-0.2285714285714288,-0.25,False,7,0,-0.2,0.0,-2.9,-0.1,-0.0,-0.2
Wendell Carter Jr.,CHI,19/20,-0.0273972602739725,1.5806451612903225,-0.3636363636363636,-1.0615384615384615,-0.3333333333333334,0,0.3333333333333333,0.0,0.0,-1.2173913043478262,-0.3857142857142861,-1.0,False,21,0,0.0,-1.3,-0.1,0.3,0.5,0.0
Wesley Matthews,MIL,19/20,-0.5616438356164384,-0.6451612903225805,-0.2727272727272727,1.1384615384615382,-0.3703703703703703,0,-0.3333333333333333,-0.1428571428571428,-1.6818181818181817,-0.9565217391304348,-0.9428571428571432,-0.8333333333333333,False,1,1,-0.6,-1.7,-2.4,-0.2,0.9,-0.6
Deandre Ayton,PHO,19/20,0.9178082191780822,2.258064516129032,-0.0454545454545454,-0.4051282051282052,-0.4074074074074074,0,-0.1111111111111111,0.0,1.0227272727272727,0.0,0.6571428571428568,-0.3333333333333333,True,14,0,-0.4,-1.3,3.9,-0.1,0.0,-0.4
Josh Hart,NOP,19/20,-0.1917808219178083,0.6451612903225805,-0.1363636363636363,-0.6564102564102566,-0.4074074074074074,0,-0.2222222222222222,0.4285714285714285,-0.818181818181818,-0.4782608695652174,-0.5428571428571429,-0.4166666666666667,False,18,0,0.1,-0.2,-0.8,-0.7,0.3,0.1
JaMychal Green,LAC,19/20,-0.6438356164383563,0.5483870967741935,-0.5454545454545454,0.6974358974358975,-0.4074074074074074,0,0.0,-0.2857142857142857,-1.0,-0.391304347826087,-0.7714285714285717,-0.5,False,4,0,-0.4,-0.4,-2.8,0.3,0.3,-0.4
Terence Davis,TOR,19/20,-0.5479452054794521,-0.3870967741935484,-0.1818181818181817,0.9794871794871792,-0.4074074074074074,0,-0.1111111111111111,-0.2857142857142857,-0.3863636363636362,0.1739130434782609,-0.0142857142857144,-0.25,False,2,1,-0.5,-1.1,-2.4,0.2,-0.0,-0.5
Bogdan Bogdanović,SAC,19/20,0.4931506849315069,-0.3548387096774193,0.6363636363636362,-0.5846153846153849,-0.4074074074074074,0,-0.2222222222222222,0.7142857142857143,-0.0681818181818183,0.0869565217391304,0.5,0.0833333333333332,False,17,0,-0.3,-0.5,2.1,-0.9,0.0,-0.3
Langston Galloway,DET,19/20,-0.1643835616438355,-0.7096774193548386,-0.2272727272727272,-1.2410256410256413,-0.4074074074074074,0,0.6666666666666666,1.1428571428571428,-0.7272727272727271,-0.5217391304347827,-0.4571428571428573,-0.5,False,23,0,0.2,1.4,-0.7,-0.5,0.2,0.2
Tristan Thompson,CLE,19/20,0.0684931506849315,1.806451612903225,0.0454545454545454,-1.2974358974358975,-0.4074074074074074,0,0.0,0.8571428571428571,0.2954545454545456,-0.8260869565217391,-0.1142857142857144,-0.75,False,26,0,-0.1,-2.5,0.3,-0.9,0.1,-0.1
Terrence Ross,ORL,19/20,0.4383561643835616,-0.4193548387096772,-0.3636363636363636,-0.476923076923077,-0.4444444444444445,0,-0.6666666666666666,0.2857142857142857,-0.3409090909090909,-0.3478260869565218,0.5285714285714285,-0.25,False,15,0,-0.2,0.2,1.9,-1.0,-0.2,-0.2
Marc Gasol,TOR,19/20,-0.5479452054794521,0.5483870967741935,0.5909090909090908,0.9794871794871792,-0.4444444444444445,0,-0.2222222222222222,-0.7142857142857143,-0.8409090909090907,0.5217391304347827,-0.8428571428571432,0.0,False,2,1,-0.5,0.6,-2.4,0.5,-0.4,-0.5
Terry Rozier,CHO,19/20,0.8904109589041097,-0.0322580645161289,0.9545454545454544,-0.9794871794871798,-0.4444444444444445,0,-0.4444444444444444,1.0,-0.1590909090909089,-0.3478260869565218,0.6571428571428568,-0.25,False,19,0,-0.9,-1.8,3.8,-1.4,-0.2,-0.9
Tyus Jones,MEM,19/20,-0.5616438356164384,-0.9354838709677418,1.090909090909091,-0.4051282051282052,-0.4444444444444445,0,0.4444444444444444,0.5714285714285714,0.0454545454545452,0.0869565217391304,-0.2714285714285717,-0.25,False,14,0,0.2,0.2,-2.4,-0.1,-0.0,0.2
Buddy Hield,SAC,19/20,1.0547945205479452,0.0322580645161289,0.4545454545454545,-0.5846153846153849,-0.4444444444444445,0,-0.6666666666666666,0.8571428571428571,0.1136363636363636,0.3043478260869566,1.1571428571428568,0.4999999999999998,False,17,0,-0.6,-0.9,4.5,-1.5,0.4,-0.6
D.J. Augustin,ORL,19/20,-0.136986301369863,-0.7741935483870966,1.1818181818181817,-0.476923076923077,-0.4814814814814815,0,0.2222222222222222,0.8571428571428571,-0.3409090909090909,-0.8695652173913044,0.0,-0.75,False,15,0,0.1,-0.1,-0.6,-0.6,-0.0,0.1
Michael Porter Jr.,DEN,19/20,-0.3013698630136985,0.0645161290322581,-0.5454545454545454,0.4358974358974357,-0.4814814814814815,0,0.6666666666666666,0.1428571428571428,0.9772727272727274,0.4782608695652174,0.457142857142857,-0.25,False,6,0,-0.1,-0.3,-1.3,0.5,0.2,-0.1
Patty Mills,SAS,19/20,0.0136986301369862,-0.9354838709677418,-0.0909090909090908,-0.4820512820512821,-0.5185185185185186,0,0.3333333333333333,1.1428571428571428,-0.1590909090909089,-0.1739130434782609,0.1857142857142853,-0.25,False,16,0,-0.0,0.5,0.1,-0.8,-0.0,-0.0
Furkan Korkmaz,PHI,19/20,-0.232876712328767,-0.7096774193548386,-0.409090909090909,0.2256410256410252,-0.5185185185185186,0,-0.1111111111111111,0.5714285714285714,-0.7954545454545454,-0.7391304347826089,-0.1000000000000004,-0.6666666666666666,False,10,0,-0.1,-0.3,-1.0,-0.7,0.1,-0.1
Julius Randle,NYK,19/20,1.0958904109589045,1.677419354838709,0.5,-1.1641025641025642,-0.5555555555555555,0,-0.7777777777777778,0.5714285714285714,0.4545454545454545,-0.3043478260869565,1.2142857142857142,-0.1666666666666666,False,22,0,-1.3,-3.8,4.7,-1.3,-0.4,-1.3
Markelle Fultz,ORL,19/20,0.0821917808219177,-0.3870967741935484,1.4090909090909087,-0.476923076923077,-0.5555555555555555,0,-0.8888888888888888,0.4285714285714285,-0.2727272727272725,-0.9565217391304348,0.3285714285714282,-0.8333333333333333,False,15,0,-0.0,-0.5,0.4,-1.3,-0.3,-0.0
Cameron Johnson,PHO,19/20,-0.3698630136986301,-0.3870967741935484,-0.3636363636363636,-0.4051282051282052,-0.5555555555555555,0,0.5555555555555556,0.7142857142857143,-0.5909090909090908,-0.0434782608695652,-0.485714285714286,-0.3333333333333333,False,14,0,0.1,0.5,-1.6,-0.2,0.0,0.1
Jeremy Lamb,IND,19/20,0.136986301369863,-0.0645161290322581,0.0454545454545454,0.3641025641025638,-0.5555555555555555,0,-0.4444444444444444,-0.1428571428571428,-0.3409090909090909,-0.3478260869565218,0.0714285714285714,-0.5,False,7,0,0.0,0.0,0.6,-0.3,-0.0,0.0
Lauri Markkanen,CHI,19/20,0.4383561643835616,0.5806451612903224,-0.2272727272727272,-1.0615384615384615,-0.5925925925925926,0,-0.4444444444444444,0.2857142857142857,-0.2727272727272725,-0.4347826086956522,0.2857142857142857,-0.5,False,21,0,-0.5,-0.8,1.9,-0.7,-0.1,-0.5
Landry Shamet,LAC,19/20,-0.3013698630136985,-0.8387096774193548,-0.0454545454545454,0.6974358974358975,-0.5925925925925926,0,0.3333333333333333,0.7142857142857143,-1.5909090909090908,-1.0869565217391306,-0.8142857142857144,-0.9166666666666666,False,4,0,-0.2,-0.8,-1.3,-0.4,0.9,-0.2
Dejounte Murray,SAS,19/20,-0.0821917808219177,0.4193548387096772,0.9545454545454544,-0.4820512820512821,-0.5925925925925926,0,-0.7777777777777778,0.2857142857142857,0.1590909090909089,0.0,0.2428571428571427,-0.0833333333333334,False,16,0,0.0,-0.6,-0.4,-1.1,0.0,0.0
Tony Snell,DET,19/20,-0.4794520547945206,-0.8387096774193548,0.0909090909090909,-1.2410256410256413,-0.5925925925925926,0,1.0,1.2857142857142858,-1.3181818181818183,-0.9565217391304348,-1.1,-0.8333333333333333,False,23,0,0.6,1.5,-2.1,-0.3,1.1,0.6
Taj Gibson,NYK,19/20,-0.7397260273972605,-0.0645161290322581,-0.5454545454545454,-1.1641025641025642,-0.5925925925925926,0,1.0,0.7142857142857143,0.1363636363636367,-0.6521739130434783,-0.6142857142857144,-0.75,False,22,0,0.9,1.6,-3.2,0.3,0.4,0.9
Mike Conley,UTA,19/20,0.3972602739726028,-0.4193548387096772,1.090909090909091,0.3384615384615382,-0.6296296296296297,0,-0.3333333333333333,0.5714285714285714,-0.3181818181818182,-0.0434782608695652,0.5714285714285714,-0.25,False,8,0,0.1,0.4,1.7,-0.9,-0.0,0.1
Collin Sexton,CLE,19/20,1.2739726027397262,-0.4516129032258063,0.4545454545454545,-1.2974358974358975,-0.6296296296296297,0,-0.4444444444444444,1.4285714285714286,0.1818181818181819,-0.9565217391304348,1.1571428571428568,-0.8333333333333333,False,26,0,-1.7,-1.7,5.5,-1.9,-1.1,-1.7
Mike Scott,PHI,19/20,-0.7534246575342467,-0.2903225806451612,-0.5454545454545454,0.2256410256410252,-0.6296296296296297,0,0.5555555555555556,0.5714285714285714,-0.9772727272727274,-0.9565217391304348,-0.7285714285714288,-0.8333333333333333,False,10,0,-0.2,-0.4,-3.2,-0.0,0.7,-0.2
Kyle Anderson,MEM,19/20,-0.7808219178082193,-0.0645161290322581,0.1818181818181817,-0.4051282051282052,-0.6296296296296297,0,-0.3333333333333333,0.1428571428571428,-0.6818181818181818,0.0434782608695652,-0.8000000000000002,-0.1666666666666666,False,14,0,0.3,0.3,-3.4,-0.5,-0.0,0.3
Derrick Rose,DET,19/20,0.9041095890410962,-0.6774193548387096,1.636363636363636,-1.2410256410256413,-0.6296296296296297,0,-0.3333333333333333,1.0,1.25,0.7826086956521741,1.7857142857142858,0.2499999999999998,False,23,0,-1.1,-2.3,3.9,-1.3,1.4,-1.1
Kyle Korver,MIL,19/20,-0.6575342465753425,-0.7741935483870966,-0.3636363636363636,1.1384615384615382,-0.6296296296296297,0,0.1111111111111111,-0.2857142857142857,-0.9545454545454544,-0.1304347826086956,-0.5285714285714287,-0.5,False,1,1,-0.7,-2.0,-2.8,0.4,0.1,-0.7
Mo Bamba,ORL,19/20,-0.8356164383561645,0.1290322580645162,-0.5909090909090908,-0.476923076923077,-0.6296296296296297,0,-0.1111111111111111,-0.7142857142857143,0.4545454545454545,0.0,-0.2857142857142857,-0.5,False,15,0,0.4,0.6,-3.6,0.6,-0.0,0.4
Gary Trent Jr.,POR,19/20,-0.3561643835616438,-0.9354838709677418,-0.4545454545454545,-0.3692307692307695,-0.6296296296296297,0,1.0,1.2857142857142858,-0.5909090909090908,-0.3043478260869565,-0.5428571428571429,-0.4166666666666667,False,13,0,0.1,0.6,-1.5,-0.3,0.2,0.1
Jonathan Isaac,ORL,19/20,0.0547945205479452,0.7419354838709675,-0.2727272727272727,-0.476923076923077,-0.6296296296296297,0,-0.5555555555555556,-0.7142857142857143,0.4090909090909092,0.8260869565217391,-0.1142857142857144,0.0,False,15,0,-0.0,-0.2,0.2,0.2,-0.1,-0.0
Lonzo Ball,NOP,19/20,0.041095890410959,0.5161290322580643,2.2727272727272725,-0.6564102564102566,-0.6666666666666667,0,-1.0,0.4285714285714285,-0.5454545454545455,0.0869565217391304,-0.0857142857142859,0.1666666666666666,True,18,0,-0.0,-1.9,0.2,-1.4,-0.0,-0.0
Troy Brown Jr.,WAS,19/20,-0.1506849315068492,0.3548387096774192,0.2727272727272727,-1.0153846153846158,-0.6666666666666667,0,-0.3333333333333333,0.8571428571428571,-0.4090909090909092,-0.6956521739130436,-0.1857142857142858,-0.6666666666666666,False,20,0,0.2,-0.5,-0.6,-1.2,0.1,0.2
Bismack Biyombo,CHO,19/20,-0.5616438356164384,0.4193548387096772,-0.5,-0.9794871794871798,-0.6666666666666667,0,0.4444444444444444,0.5714285714285714,0.1363636363636367,-1.2608695652173914,-0.3285714285714287,-1.0,False,19,0,0.6,0.6,-2.4,-0.1,0.4,0.6
Austin Rivers,HOU,19/20,-0.3698630136986301,-0.6129032258064515,-0.1363636363636363,0.3384615384615382,-0.6666666666666667,0,-0.2222222222222222,0.7142857142857143,-1.159090909090909,-1.2608695652173914,-0.5000000000000002,-1.0833333333333333,False,8,0,-0.1,-0.4,-1.6,-0.9,0.6,-0.1
Garrett Temple,BRK,19/20,-0.1643835616438355,-0.3225806451612902,0.2272727272727272,-0.3025641025641028,-0.6666666666666667,0,-0.6666666666666666,0.4285714285714285,-1.1363636363636362,-0.6521739130434783,-0.3571428571428571,-0.5833333333333333,False,12,0,0.0,0.1,-0.7,-1.1,0.2,0.0
Alex Caruso,LAL,19/20,-0.8219178082191781,-0.8387096774193548,-0.0454545454545454,0.9589743589743588,-0.7037037037037038,0,-0.5555555555555556,-0.2857142857142857,-1.068181818181818,-0.2608695652173913,-0.7571428571428572,-0.5,False,3,1,-0.8,-1.6,-3.5,-0.3,0.2,-0.8
Matisse Thybulle,PHI,19/20,-0.9315068493150686,-0.9354838709677418,-0.3636363636363636,0.2256410256410252,-0.7037037037037038,0,-0.7777777777777778,-0.2857142857142857,-1.25,-0.0434782608695652,-1.1285714285714288,-0.25,False,10,0,-0.2,-0.5,-4.0,-0.5,0.0,-0.2
Cory Joseph,SAC,19/20,-0.6986301369863014,-0.6129032258064515,0.6818181818181818,-0.5846153846153849,-0.7037037037037038,0,-0.2222222222222222,0.8571428571428571,-1.2272727272727273,-1.0434782608695652,-0.8857142857142859,-0.9166666666666666,False,17,0,0.4,0.4,-3.0,-1.1,0.9,0.4
Kris Dunn,CHI,19/20,-0.5753424657534247,-0.2903225806451612,0.6363636363636362,-1.0615384615384615,-0.7037037037037038,0,-0.8888888888888888,-0.2857142857142857,-0.7727272727272727,-0.4347826086956522,-0.6428571428571431,-0.5833333333333333,False,21,0,0.6,0.2,-2.5,-0.6,0.3,0.6
Trey Lyles,SAS,19/20,-0.6986301369863014,0.3870967741935484,-0.409090909090909,-0.4820512820512821,-0.7407407407407407,0,0.1111111111111111,0.7142857142857143,-0.6590909090909092,-0.6956521739130436,-0.7857142857142859,-0.6666666666666666,False,16,0,0.3,0.3,-3.0,-0.6,0.5,0.3
Josh Okogie,MIN,19/20,-0.3972602739726028,-0.0645161290322581,-0.1818181818181817,-1.271794871794872,-0.7407407407407407,0,-0.4444444444444444,0.7142857142857143,-0.9090909090909092,-1.2173913043478262,-0.5714285714285717,-1.0833333333333333,False,25,0,0.5,0.8,-1.7,-1.2,0.7,0.5
Khem Birch,ORL,19/20,-0.9726027397260276,0.0322580645161289,-0.4545454545454545,-0.476923076923077,-0.7407407407407407,0,1.0,0.4285714285714285,-0.8636363636363638,-1.2173913043478262,-1.2714285714285718,-1.0,False,15,0,0.5,0.7,-4.2,0.6,1.5,0.5
Jalen Brunson,DAL,19/20,-0.4520547945205481,-0.6774193548387096,0.5909090909090908,0.1435897435897431,-0.7777777777777778,0,0.2222222222222222,0.8571428571428571,-0.1363636363636362,-0.5652173913043479,0.1857142857142853,-0.6666666666666666,False,11,0,-0.1,-0.1,-1.9,-0.6,-0.1,-0.1
Josh Richardson,PHI,19/20,0.3013698630136985,-0.4193548387096772,0.409090909090909,0.2256410256410252,-0.7777777777777778,0,-0.8888888888888888,0.4285714285714285,-0.7954545454545454,-0.9565217391304348,0.2142857142857142,-0.8333333333333333,False,10,0,0.1,0.1,1.3,-1.3,-0.2,0.1
Russell Westbrook,OKC,16/17,2.753424657534248,1.9999999999999996,3.818181818181818,0.1435897435897431,3.2962962962962954,1,0.0,-0.5714285714285714,3.4318181818181817,4.652173913043479,3.2285714285714286,6.833333333333333,False,7,0,0.4,1.2,52.5,0.6,15.0,0.4
Gordon Hayward,UTA,16/17,1.4246575342465753,0.2903225806451613,0.6818181818181818,0.3948717948717946,2.2962962962962963,0,0.6666666666666666,-0.2857142857142857,1.5227272727272725,2.0,1.2142857142857142,2.833333333333333,True,5,0,0.6,0.9,27.2,1.0,2.4,0.6
Kyle Lowry,TOR,16/17,1.4931506849315068,0.096774193548387,2.2727272727272725,0.3948717948717946,2.1851851851851847,0,1.2222222222222223,0.1428571428571428,1.6818181818181814,2.4782608695652173,0.8285714285714282,2.916666666666666,True,5,0,0.6,1.5,28.5,1.1,2.1,0.6
Otto Porter Jr.,WAS,16/17,0.2602739726027398,0.6129032258064516,-0.2272727272727272,0.2717948717948714,1.9259259259259256,0,1.8888888888888888,0.0,0.4090909090909092,1.2608695652173914,-0.5714285714285717,2.0,False,6,0,0.1,0.2,5.0,1.9,-0.7,0.1
DeMar DeRozan,TOR,16/17,2.164383561643836,0.2258064516129032,0.8636363636363635,0.3948717948717946,1.7777777777777777,0,0.1111111111111111,0.2857142857142857,1.9318181818181817,1.1304347826086958,2.171428571428571,1.8333333333333328,True,5,0,0.9,1.3,41.3,-0.2,2.5,0.9
Kyrie Irving,CLE,16/17,1.8767123287671237,-0.4193548387096772,1.727272727272727,0.3948717948717946,1.7407407407407407,0,0.4444444444444444,0.5714285714285714,1.7045454545454544,1.3043478260869563,1.6714285714285713,1.9166666666666663,False,5,0,0.7,1.3,35.8,-0.1,2.2,0.7
Bradley Beal,WAS,16/17,1.589041095890411,-0.4516129032258063,0.6818181818181818,0.2717948717948714,1.5925925925925923,0,0.5555555555555556,0.5714285714285714,1.0454545454545456,1.2608695652173914,1.057142857142857,2.0,False,6,0,0.4,0.5,30.3,-0.0,1.3,0.4
Draymond Green,GSW,16/17,-0.178082191780822,1.096774193548387,2.2727272727272725,1.3948717948717944,1.481481481481481,0,-0.1111111111111111,-1.2857142857142858,0.2272727272727272,1.956521739130435,-0.4142857142857146,2.666666666666666,True,1,1,-0.2,4.5,-3.4,1.2,-0.8,-0.2
Kemba Walker,CHO,16/17,1.6027397260273974,-0.1935483870967742,1.5909090909090908,-0.5435897435897438,1.4444444444444442,0,0.1111111111111111,0.4285714285714285,1.3181818181818183,1.608695652173913,1.4428571428571426,2.583333333333333,True,13,0,-0.9,-1.6,30.6,-0.3,2.3,-0.9
Myles Turner,IND,16/17,0.4109589041095891,0.9032258064516128,-0.3181818181818181,-0.1692307692307693,1.4074074074074072,0,0.3333333333333333,-0.4285714285714285,0.6818181818181818,0.3043478260869566,0.0571428571428569,0.7499999999999998,False,9,0,-0.1,-0.2,7.8,0.8,0.0,-0.1
Jonas Valančiūnas,TOR,16/17,0.0684931506849315,1.6129032258064513,-0.5909090909090908,0.3948717948717946,1.3703703703703702,0,0.8888888888888888,-0.4285714285714285,1.0454545454545456,-0.0434782608695652,0.0571428571428569,0.0833333333333332,False,5,0,0.0,0.4,1.3,1.3,-0.0,0.0
Blake Griffin,LAC,16/17,1.3835616438356169,1.1612903225806448,1.3181818181818183,0.3948717948717946,1.2962962962962965,0,0.3333333333333333,0.0,1.6136363636363638,1.8695652173913044,1.2714285714285711,2.0,False,5,0,0.5,1.5,26.4,0.3,2.4,0.5
Marc Gasol,MEM,16/17,1.0958904109589045,0.5806451612903224,1.1818181818181817,-0.1076923076923077,1.2962962962962965,0,-0.1111111111111111,-0.2857142857142857,1.090909090909091,2.0869565217391304,1.0428571428571425,2.916666666666666,True,8,0,-0.1,-0.3,20.9,0.2,2.2,-0.1
CJ McCollum,POR,16/17,1.575342465753425,-0.2903225806451612,0.7272727272727273,-0.2307692307692309,1.259259259259259,0,0.2222222222222222,0.7142857142857143,0.9999999999999996,0.6956521739130436,1.1999999999999995,1.4166666666666663,False,10,0,-0.4,-0.5,30.0,-0.5,0.8,-0.4
